order_id,order_date,ship_mode,segment,country,city,state,postal_code,region,category,sub_category,product_id,quantity,discount,sale_price,profit
6122,9/17/2022,Standard Class,Corporate,United States,Springfield,Oregon,97477,West,Furniture,Bookcases,FUR-BO-10001972,2,3.5,66.5,6.5
6123,3/5/2022,Standard Class,Consumer,United States,Chicago,Illinois,60610,Central,Office Supplies,Storage,OFF-ST-10000532,2,1.2,58.8,8.799999999999997
6124,1/19/2023,Standard Class,Home Office,United States,Bedford,Texas,76021,Central,Office Supplies,Paper,OFF-PA-10003883,4,0.8,19.2,-0.8
6125,1/30/2023,Standard Class,Corporate,United States,Los Angeles,California,90036,West,Technology,Accessories,TEC-AC-10003038,5,1.6,38.4,-1.6
6126,3/21/2023,Standard Class,Corporate,United States,Los Angeles,California,90036,West,Office Supplies,Paper,OFF-PA-10001593,2,0.3,9.7,-0.3
6127,8/4/2022,Standard Class,Corporate,United States,Los Angeles,California,90036,West,Office Supplies,Binders,OFF-BI-10002049,1,0.0,0.0,0.0
6128,7/31/2022,Standard Class,Consumer,United States,New York City,New York,10009,East,Furniture,Chairs,FUR-CH-10003817,6,13.200000000000001,316.8,46.80000000000001
6129,1/8/2022,First Class,Corporate,United States,San Francisco,California,94109,West,Office Supplies,Binders,OFF-BI-10002353,4,2.0,48.0,-2.0
6130,3/6/2023,Standard Class,Home Office,United States,Virginia Beach,Virginia,23464,South,Technology,Accessories,TEC-AC-10003116,3,1.0,49.0,9.0
6131,4/27/2023,Standard Class,Home Office,United States,Virginia Beach,Virginia,23464,South,Office Supplies,Fasteners,OFF-FA-10003021,2,0.0,0.0,0.0
6132,4/22/2023,Standard Class,Home Office,United States,New York City,New York,10011,East,Furniture,Chairs,FUR-CH-10004477,14,15.4,754.6,94.60000000000002
6133,3/25/2023,Standard Class,Consumer,United States,Lebanon,Tennessee,37087,South,Office Supplies,Paper,OFF-PA-10001033,5,8.0,152.0,12.0
6134,10/13/2023,First Class,Corporate,United States,Los Angeles,California,90045,West,Furniture,Tables,FUR-TA-10004152,2,4.8,155.2,15.199999999999989
6135,3/1/2022,Same Day,Consumer,United States,Chula Vista,California,91911,West,Office Supplies,Art,OFF-AR-10002135,4,7.6000000000000005,182.4,22.400000000000006
6136,11/23/2022,Standard Class,Home Office,United States,Mcallen,Texas,78501,Central,Technology,Accessories,TEC-AC-10000521,3,0.9,29.1,-0.9
6137,12/25/2023,Standard Class,Home Office,United States,Mcallen,Texas,78501,Central,Office Supplies,Appliances,OFF-AP-10000026,6,1.4000000000000001,68.6,8.599999999999994
6138,1/17/2023,Second Class,Consumer,United States,Hollywood,Florida,33021,South,Office Supplies,Paper,OFF-PA-10002986,6,1.5,28.5,-1.5
6139,2/25/2023,Standard Class,Consumer,United States,San Francisco,California,94110,West,Furniture,Bookcases,FUR-BO-10001337,2,6.3,203.7,23.69999999999999
6140,11/8/2023,First Class,Consumer,United States,Santa Maria,California,93454,West,Office Supplies,Storage,OFF-ST-10000532,3,3.6,116.4,16.400000000000006
6141,1/17/2023,Standard Class,Consumer,United States,Manchester,Connecticut,6040,East,Office Supplies,Paper,OFF-PA-10001497,5,10.8,259.2,29.19999999999999
6142,3/9/2023,Standard Class,Consumer,United States,Manchester,Connecticut,6040,East,Office Supplies,Storage,OFF-ST-10002554,4,6.0,194.0,24.0
6143,1/10/2023,Standard Class,Consumer,United States,Manchester,Connecticut,6040,East,Technology,Phones,TEC-PH-10001336,2,5.2,254.8,44.80000000000001
6144,12/28/2022,Standard Class,Consumer,United States,Manchester,Connecticut,6040,East,Office Supplies,Art,OFF-AR-10002987,6,6.0,114.0,4.0
6145,3/4/2022,Standard Class,Consumer,United States,Omaha,Nebraska,68104,Central,Office Supplies,Paper,OFF-PA-10000575,3,0.4,19.6,-0.4
6146,9/5/2023,Standard Class,Consumer,United States,San Jose,California,95123,West,Office Supplies,Art,OFF-AR-10003394,4,0.2,9.8,-0.2
6147,8/23/2023,Standard Class,Corporate,United States,San Francisco,California,94122,West,Office Supplies,Art,OFF-AR-10003394,4,0.3,9.7,-0.3
6148,4/16/2023,Standard Class,Corporate,United States,San Francisco,California,94122,West,Office Supplies,Binders,OFF-BI-10001191,2,2.0,38.0,8.0
6149,4/25/2023,Second Class,Consumer,United States,San Francisco,California,94109,West,Technology,Phones,TEC-PH-10003484,2,6.0,194.0,4.0
6150,11/22/2023,First Class,Corporate,United States,Long Beach,California,90805,West,Furniture,Chairs,FUR-CH-10003968,6,13.6,326.4,6.399999999999977
6151,11/9/2022,First Class,Consumer,United States,Columbus,Georgia,31907,South,Furniture,Bookcases,FUR-BO-10001608,5,10.5,339.5,59.5
6152,12/23/2022,Second Class,Home Office,United States,San Francisco,California,94110,West,Furniture,Bookcases,FUR-BO-10004218,10,36.0,1164.0,134.0
6153,8/15/2023,Standard Class,Consumer,United States,Los Angeles,California,90004,West,Office Supplies,Storage,OFF-ST-10002485,4,3.6,86.4,6.400000000000006
6154,3/4/2022,First Class,Corporate,United States,Philadelphia,Pennsylvania,19120,East,Furniture,Furnishings,FUR-FU-10001876,2,2.0,48.0,-2.0
6155,9/5/2023,First Class,Corporate,United States,Philadelphia,Pennsylvania,19120,East,Office Supplies,Storage,OFF-ST-10002370,3,2.5,47.5,7.5
6156,9/15/2022,First Class,Corporate,United States,Philadelphia,Pennsylvania,19120,East,Office Supplies,Storage,OFF-ST-10000142,1,13.200000000000001,316.8,26.80000000000001
6157,2/15/2022,First Class,Corporate,United States,Philadelphia,Pennsylvania,19120,East,Furniture,Furnishings,FUR-FU-10004671,3,0.8,39.2,9.200000000000003
6158,9/9/2022,Second Class,Consumer,United States,Tulsa,Oklahoma,74133,Central,Office Supplies,Envelopes,OFF-EN-10002504,3,3.2,76.8,16.799999999999997
6159,4/1/2023,Second Class,Consumer,United States,Tulsa,Oklahoma,74133,Central,Technology,Accessories,TEC-AC-10004803,12,5.1000000000000005,164.9,4.900000000000006
6160,4/6/2022,Standard Class,Consumer,United States,Los Angeles,California,90049,West,Office Supplies,Storage,OFF-ST-10001932,4,30.8,739.2,89.20000000000005
6161,9/21/2023,First Class,Corporate,United States,Lakeland,Florida,33801,South,Technology,Phones,TEC-PH-10004667,3,9.6,310.4,30.399999999999977
6162,7/18/2022,First Class,Corporate,United States,Lakeland,Florida,33801,South,Office Supplies,Labels,OFF-LA-10000443,4,0.3,9.7,-0.3
6163,10/28/2022,First Class,Corporate,United States,Lakeland,Florida,33801,South,Office Supplies,Storage,OFF-ST-10000918,3,1.5,28.5,-1.5
6164,5/24/2022,First Class,Corporate,United States,Lakeland,Florida,33801,South,Office Supplies,Binders,OFF-BI-10001196,5,1.2,28.8,-1.2
6165,1/23/2022,First Class,Corporate,United States,Lakeland,Florida,33801,South,Furniture,Furnishings,FUR-FU-10003981,3,0.0,0.0,0.0
6166,10/30/2022,First Class,Corporate,United States,Lakeland,Florida,33801,South,Furniture,Furnishings,FUR-FU-10002508,3,0.6,19.4,-0.6
6167,5/15/2022,First Class,Corporate,United States,Lakeland,Florida,33801,South,Technology,Accessories,TEC-AC-10002647,2,8.5,161.5,1.5
6168,3/8/2023,Standard Class,Consumer,United States,Houston,Texas,77036,Central,Office Supplies,Paper,OFF-PA-10002377,3,6.0,114.0,4.0
6169,5/31/2023,Second Class,Corporate,United States,Los Angeles,California,90008,West,Office Supplies,Paper,OFF-PA-10004530,2,0.4,19.6,-0.4
6170,4/20/2023,Second Class,Consumer,United States,Springfield,Virginia,22153,South,Office Supplies,Paper,OFF-PA-10002986,2,0.3,9.7,-0.3
6171,1/29/2023,Second Class,Corporate,United States,New York City,New York,10035,East,Office Supplies,Binders,OFF-BI-10000948,3,1.5,28.5,-1.5
6172,3/31/2023,Second Class,Corporate,United States,New York City,New York,10035,East,Office Supplies,Art,OFF-AR-10001545,2,0.0,0.0,0.0
6173,8/27/2023,Standard Class,Home Office,United States,Springfield,Missouri,65807,Central,Office Supplies,Binders,OFF-BI-10001758,5,1.5,28.5,8.5
6174,11/2/2022,Standard Class,Home Office,United States,Springfield,Missouri,65807,Central,Technology,Accessories,TEC-AC-10003237,2,1.0,19.0,-1.0
6175,1/11/2023,Standard Class,Home Office,United States,Springfield,Missouri,65807,Central,Office Supplies,Storage,OFF-ST-10002011,2,25.2,814.8,104.79999999999995
6176,5/19/2023,Standard Class,Consumer,United States,Columbia,South Carolina,29203,South,Furniture,Chairs,FUR-CH-10000309,4,50.7,1639.3,219.29999999999995
6177,5/28/2022,Standard Class,Consumer,United States,Columbia,South Carolina,29203,South,Office Supplies,Storage,OFF-ST-10002444,7,1.8,88.2,8.200000000000003
6178,2/12/2022,Standard Class,Consumer,United States,Columbia,South Carolina,29203,South,Office Supplies,Envelopes,OFF-EN-10001453,2,6.0,114.0,14.0
6179,2/23/2022,Standard Class,Consumer,United States,Columbia,South Carolina,29203,South,Office Supplies,Paper,OFF-PA-10001801,4,0.4,19.6,-0.4
6180,1/4/2022,Standard Class,Consumer,United States,Columbia,South Carolina,29203,South,Office Supplies,Storage,OFF-ST-10000563,2,1.8,58.2,-1.8
6181,9/15/2022,Standard Class,Consumer,United States,Columbia,South Carolina,29203,South,Technology,Phones,TEC-PH-10000369,5,18.900000000000002,611.1,101.10000000000002
6182,11/23/2023,Standard Class,Consumer,United States,Columbia,South Carolina,29203,South,Technology,Phones,TEC-PH-10002538,3,2.2,107.8,17.799999999999997
6183,9/20/2022,Standard Class,Consumer,United States,Columbia,South Carolina,29203,South,Office Supplies,Binders,OFF-BI-10000050,2,0.5,9.5,-0.5
6184,5/13/2023,Standard Class,Consumer,United States,Columbia,South Carolina,29203,South,Office Supplies,Storage,OFF-ST-10004186,8,26.7,863.3,153.29999999999995
6185,6/14/2022,First Class,Home Office,United States,Portland,Oregon,97206,West,Furniture,Chairs,FUR-CH-10004218,5,20.0,380.0,0.0
6186,5/20/2022,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Office Supplies,Art,OFF-AR-10002952,10,4.4,105.6,5.599999999999994
6187,5/20/2022,First Class,Corporate,United States,New York City,New York,10035,East,Office Supplies,Storage,OFF-ST-10003058,3,3.5,66.5,6.5
6188,7/14/2022,First Class,Corporate,United States,New York City,New York,10035,East,Office Supplies,Binders,OFF-BI-10003963,6,0.6,29.4,9.399999999999999
6189,5/15/2023,First Class,Corporate,United States,New York City,New York,10035,East,Office Supplies,Art,OFF-AR-10001955,6,4.8,115.2,5.200000000000003
6190,3/12/2023,Standard Class,Consumer,United States,Des Plaines,Illinois,60016,Central,Technology,Phones,TEC-PH-10004345,4,11.4,368.6,8.600000000000023
6191,8/13/2023,Standard Class,Consumer,United States,New York City,New York,10035,East,Furniture,Furnishings,FUR-FU-10003192,9,40.0,760.0,10.0
6192,8/16/2022,Same Day,Consumer,United States,Seattle,Washington,98103,West,Office Supplies,Storage,OFF-ST-10001325,3,0.6,29.4,-0.6
6193,10/7/2022,Standard Class,Consumer,United States,Houston,Texas,77095,Central,Office Supplies,Paper,OFF-PA-10000019,5,0.6,29.4,9.399999999999999
6194,10/18/2022,Standard Class,Consumer,United States,Houston,Texas,77095,Central,Office Supplies,Binders,OFF-BI-10003429,5,0.5,9.5,-0.5
6195,1/18/2023,Standard Class,Consumer,United States,Houston,Texas,77095,Central,Office Supplies,Paper,OFF-PA-10000176,5,2.4,77.6,7.599999999999994
6196,1/1/2022,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19143,East,Technology,Phones,TEC-PH-10004165,2,9.9,320.1,20.100000000000023
6197,5/8/2023,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19143,East,Office Supplies,Storage,OFF-ST-10000352,3,2.1,67.9,7.900000000000006
6198,1/25/2022,Standard Class,Consumer,United States,Columbus,Indiana,47201,Central,Office Supplies,Paper,OFF-PA-10000726,7,2.4,57.6,7.600000000000001
6199,10/5/2023,Standard Class,Consumer,United States,Columbus,Indiana,47201,Central,Technology,Phones,TEC-PH-10001536,3,1.0,49.0,-1.0
6200,2/9/2023,Standard Class,Consumer,United States,Columbus,Indiana,47201,Central,Office Supplies,Paper,OFF-PA-10001790,2,5.0,95.0,15.0
6201,5/5/2023,Standard Class,Consumer,United States,Evanston,Illinois,60201,Central,Technology,Copiers,TEC-CO-10001766,4,43.2,1396.8,26.799999999999955
6202,1/24/2022,Standard Class,Consumer,United States,Evanston,Illinois,60201,Central,Technology,Accessories,TEC-AC-10004396,3,2.0,38.0,8.0
6203,6/20/2023,Standard Class,Consumer,United States,Apple Valley,California,92307,West,Furniture,Chairs,FUR-CH-10001708,5,22.400000000000002,537.6,77.60000000000002
6204,10/26/2023,Standard Class,Consumer,United States,Columbus,Ohio,43229,East,Technology,Phones,TEC-PH-10001305,8,9.6,230.4,40.400000000000006
6205,11/12/2023,First Class,Home Office,United States,Marion,Ohio,43302,East,Furniture,Furnishings,FUR-FU-10002885,2,0.2,9.8,-0.2
6206,11/30/2022,Second Class,Consumer,United States,Houston,Texas,77095,Central,Office Supplies,Paper,OFF-PA-10000726,7,2.5,47.5,-2.5
6207,5/31/2023,Second Class,Consumer,United States,Houston,Texas,77095,Central,Office Supplies,Fasteners,OFF-FA-10003112,4,0.6,29.4,-0.6
6208,5/29/2023,Second Class,Consumer,United States,Houston,Texas,77095,Central,Furniture,Chairs,FUR-CH-10002372,1,1.2,58.8,8.799999999999997
6209,8/8/2022,Standard Class,Corporate,United States,Marion,Ohio,43302,East,Office Supplies,Storage,OFF-ST-10000563,2,2.5,47.5,-2.5
6210,1/7/2023,Standard Class,Corporate,United States,Seattle,Washington,98103,West,Office Supplies,Binders,OFF-BI-10003925,9,55.800000000000004,2734.2,474.1999999999998
6211,9/10/2023,Standard Class,Corporate,United States,Seattle,Washington,98103,West,Office Supplies,Storage,OFF-ST-10003306,7,30.0,970.0,80.0
6212,2/14/2023,Standard Class,Corporate,United States,Seattle,Washington,98103,West,Furniture,Furnishings,FUR-FU-10001475,3,2.8000000000000003,67.2,7.200000000000003
6213,7/9/2023,Second Class,Consumer,United States,Longview,Washington,98632,West,Office Supplies,Fasteners,OFF-FA-10003495,3,0.4,19.6,-0.4
6214,8/1/2022,Second Class,Consumer,United States,Longview,Washington,98632,West,Office Supplies,Appliances,OFF-AP-10004708,2,2.4,77.6,7.599999999999994
6215,8/15/2022,Standard Class,Consumer,United States,Redondo Beach,California,90278,West,Office Supplies,Envelopes,OFF-EN-10001219,1,0.4,9.6,-0.4
6216,7/5/2023,Standard Class,Corporate,United States,New York City,New York,10035,East,Furniture,Furnishings,FUR-FU-10000087,3,1.4000000000000001,68.6,8.599999999999994
6217,12/10/2022,Standard Class,Corporate,United States,New York City,New York,10035,East,Office Supplies,Envelopes,OFF-EN-10001539,8,1.2,58.8,8.799999999999997
6218,3/7/2023,Standard Class,Consumer,United States,Louisville,Kentucky,40214,South,Technology,Phones,TEC-PH-10004897,3,0.9,29.1,9.100000000000001
6219,12/20/2023,Standard Class,Consumer,United States,Trenton,Michigan,48183,Central,Technology,Phones,TEC-PH-10001300,6,6.5,123.5,13.5
6220,8/27/2022,Standard Class,Consumer,United States,Trenton,Michigan,48183,Central,Technology,Phones,TEC-PH-10001557,2,5.7,184.3,14.300000000000011
6221,1/2/2022,Standard Class,Consumer,United States,Trenton,Michigan,48183,Central,Office Supplies,Storage,OFF-ST-10000617,7,0.4,19.6,-0.4
6222,12/29/2023,Second Class,Consumer,United States,Los Angeles,California,90045,West,Office Supplies,Labels,OFF-LA-10000121,9,2.4,57.6,-2.4
6223,1/29/2022,Standard Class,Consumer,United States,Hendersonville,Tennessee,37075,South,Furniture,Furnishings,FUR-FU-10000087,4,2.8000000000000003,67.2,7.200000000000003
6224,12/6/2022,Standard Class,Consumer,United States,Hendersonville,Tennessee,37075,South,Office Supplies,Art,OFF-AR-10000422,7,0.3,9.7,-0.3
6225,10/29/2022,Standard Class,Consumer,United States,Hendersonville,Tennessee,37075,South,Office Supplies,Storage,OFF-ST-10004123,3,4.4,215.6,35.599999999999994
6226,6/15/2023,Standard Class,Consumer,United States,Portland,Oregon,97206,West,Furniture,Bookcases,FUR-BO-10003660,1,2.8000000000000003,67.2,7.200000000000003
6227,10/21/2023,Standard Class,Consumer,United States,Portland,Oregon,97206,West,Furniture,Chairs,FUR-CH-10000422,4,5.8,284.2,24.19999999999999
6228,1/11/2022,Standard Class,Consumer,United States,Irving,Texas,75061,Central,Technology,Phones,TEC-PH-10002923,3,3.6,86.4,6.400000000000006
6229,7/6/2023,Standard Class,Home Office,United States,Cleveland,Ohio,44105,East,Technology,Phones,TEC-PH-10004093,4,4.4,105.6,15.599999999999994
6230,11/26/2022,Standard Class,Home Office,United States,Cleveland,Ohio,44105,East,Technology,Accessories,TEC-AC-10000171,3,1.2,58.8,8.799999999999997
6231,6/14/2022,Standard Class,Consumer,United States,Waterloo,Iowa,50701,Central,Office Supplies,Art,OFF-AR-10001166,4,1.5,28.5,-1.5
6232,12/18/2022,Same Day,Consumer,United States,Seattle,Washington,98105,West,Furniture,Chairs,FUR-CH-10003199,2,5.4,174.6,24.599999999999994
6233,1/22/2023,Same Day,Consumer,United States,Seattle,Washington,98105,West,Office Supplies,Paper,OFF-PA-10002005,3,1.0,19.0,-1.0
6234,2/17/2023,Same Day,Consumer,United States,Seattle,Washington,98105,West,Office Supplies,Paper,OFF-PA-10004101,11,2.1,67.9,-2.1
6235,6/8/2022,Same Day,Consumer,United States,Seattle,Washington,98105,West,Office Supplies,Binders,OFF-BI-10004600,5,44.1,1425.9,235.9000000000001
6236,4/8/2023,Same Day,Consumer,United States,Seattle,Washington,98105,West,Technology,Phones,TEC-PH-10000127,5,2.4,77.6,17.599999999999994
6237,2/11/2022,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19120,East,Office Supplies,Envelopes,OFF-EN-10004386,3,1.2,58.8,-1.2
6238,5/28/2022,Standard Class,Consumer,United States,New York City,New York,10009,East,Office Supplies,Binders,OFF-BI-10004506,4,0.9,29.1,9.100000000000001
6239,10/25/2022,Standard Class,Consumer,United States,San Jose,California,95123,West,Furniture,Furnishings,FUR-FU-10004597,3,3.4,166.6,26.599999999999994
6240,3/26/2022,Standard Class,Consumer,United States,San Jose,California,95123,West,Office Supplies,Storage,OFF-ST-10001496,2,14.4,345.6,45.60000000000002
6241,2/15/2022,Second Class,Consumer,United States,Los Angeles,California,90008,West,Office Supplies,Binders,OFF-BI-10004236,1,0.4,9.6,-0.4
6242,9/27/2022,Second Class,Corporate,United States,Concord,New Hampshire,3301,East,Furniture,Furnishings,FUR-FU-10001185,8,5.0,245.0,15.0
6243,7/8/2022,Standard Class,Home Office,United States,Columbia,Tennessee,38401,South,Office Supplies,Binders,OFF-BI-10000977,2,1.0,19.0,-1.0
6244,8/6/2022,Standard Class,Home Office,United States,Bellevue,Washington,98006,West,Office Supplies,Supplies,OFF-SU-10004782,3,0.9,29.1,-0.9
6245,9/13/2023,Standard Class,Home Office,United States,Seattle,Washington,98105,West,Office Supplies,Art,OFF-AR-10002067,6,4.8,115.2,15.200000000000003
6246,7/16/2023,Standard Class,Home Office,United States,Seattle,Washington,98105,West,Furniture,Furnishings,FUR-FU-10002364,3,0.4,19.6,-0.4
6247,2/14/2022,Standard Class,Home Office,United States,Seattle,Washington,98105,West,Technology,Accessories,TEC-AC-10002018,2,0.5,9.5,-0.5
6248,1/26/2023,Standard Class,Consumer,United States,Columbus,Indiana,47201,Central,Office Supplies,Binders,OFF-BI-10000632,1,1.6,38.4,-1.6
6249,4/26/2022,Standard Class,Consumer,United States,Columbus,Indiana,47201,Central,Furniture,Furnishings,FUR-FU-10003981,3,0.4,9.6,-0.4
6250,10/12/2023,Standard Class,Consumer,United States,Columbus,Indiana,47201,Central,Office Supplies,Appliances,OFF-AP-10001564,2,18.8,451.2,61.19999999999999
6251,1/22/2023,Standard Class,Consumer,United States,Columbus,Indiana,47201,Central,Office Supplies,Paper,OFF-PA-10004082,1,0.4,9.6,-0.4
6252,6/20/2023,First Class,Consumer,United States,Chicago,Illinois,60623,Central,Office Supplies,Appliances,OFF-AP-10004249,1,0.0,0.0,0.0
6253,5/20/2022,Same Day,Home Office,United States,Marietta,Georgia,30062,South,Office Supplies,Paper,OFF-PA-10003441,9,3.0,57.0,-3.0
6254,11/15/2023,Same Day,Home Office,United States,Marietta,Georgia,30062,South,Technology,Phones,TEC-PH-10004922,3,10.0,190.0,10.0
6255,2/26/2022,Standard Class,Corporate,United States,Montgomery,Alabama,36116,South,Furniture,Furnishings,FUR-FU-10001731,8,0.6,19.4,-0.6
6256,3/21/2023,Standard Class,Corporate,United States,Plano,Texas,75023,Central,Office Supplies,Labels,OFF-LA-10000134,4,0.3,9.7,-0.3
6257,6/6/2023,Second Class,Home Office,United States,Tamarac,Florida,33319,South,Office Supplies,Binders,OFF-BI-10003166,1,0.0,0.0,0.0
6258,7/11/2022,Second Class,Corporate,United States,Columbus,Ohio,43229,East,Office Supplies,Supplies,OFF-SU-10000646,2,19.0,361.0,1.0
6259,9/9/2023,Second Class,Consumer,United States,New York City,New York,10009,East,Office Supplies,Envelopes,OFF-EN-10004459,3,1.0,19.0,-1.0
6260,8/2/2022,Second Class,Consumer,United States,Richmond,Indiana,47374,Central,Office Supplies,Binders,OFF-BI-10003529,4,0.4,9.6,-0.4
6261,11/1/2023,Standard Class,Consumer,United States,Seattle,Washington,98115,West,Office Supplies,Binders,OFF-BI-10002949,3,0.2,9.8,-0.2
6262,6/23/2022,Standard Class,Corporate,United States,Long Beach,New York,11561,East,Office Supplies,Labels,OFF-LA-10001158,4,1.2,38.8,8.799999999999997
6263,12/20/2023,First Class,Corporate,United States,Rockford,Illinois,61107,Central,Office Supplies,Binders,OFF-BI-10004584,7,13.200000000000001,426.8,26.80000000000001
6264,5/22/2023,Standard Class,Corporate,United States,Columbus,Georgia,31907,South,Office Supplies,Binders,OFF-BI-10004965,3,0.9,29.1,-0.9
6265,5/11/2023,Same Day,Consumer,United States,Tulsa,Oklahoma,74133,Central,Office Supplies,Binders,OFF-BI-10004654,5,1.5,28.5,-1.5
6266,11/3/2022,Standard Class,Consumer,United States,Nashville,Tennessee,37211,South,Office Supplies,Paper,OFF-PA-10000141,2,0.0,0.0,0.0
6267,1/29/2022,Standard Class,Consumer,United States,Nashville,Tennessee,37211,South,Office Supplies,Paper,OFF-PA-10001019,9,5.6000000000000005,134.4,14.400000000000006
6268,8/10/2023,Second Class,Home Office,United States,Cambridge,Massachusetts,2138,East,Technology,Phones,TEC-PH-10002496,2,6.2,303.8,13.800000000000011
6269,12/25/2023,Second Class,Home Office,United States,Cambridge,Massachusetts,2138,East,Office Supplies,Binders,OFF-BI-10000829,5,0.6,19.4,-0.6
6270,3/28/2023,Standard Class,Corporate,United States,Oakland,California,94601,West,Technology,Phones,TEC-PH-10001448,1,0.8,39.2,9.200000000000003
6271,6/3/2023,Standard Class,Corporate,United States,Oakland,California,94601,West,Furniture,Chairs,FUR-CH-10004983,9,23.2,1136.8,106.79999999999995
6272,10/29/2022,Standard Class,Corporate,United States,Oakland,California,94601,West,Office Supplies,Art,OFF-AR-10004022,5,5.4,174.6,4.599999999999994
6273,4/27/2022,First Class,Corporate,United States,Palatine,Illinois,60067,Central,Technology,Accessories,TEC-AC-10001284,7,4.8,115.2,15.200000000000003
6274,1/30/2023,Second Class,Consumer,United States,Seattle,Washington,98105,West,Furniture,Furnishings,FUR-FU-10001847,3,0.5,9.5,-0.5
6275,11/26/2022,Second Class,Consumer,United States,Seattle,Washington,98105,West,Technology,Accessories,TEC-AC-10004595,3,21.5,408.5,8.5
6276,9/22/2022,Second Class,Consumer,United States,Seattle,Washington,98105,West,Furniture,Furnishings,FUR-FU-10004164,5,0.6,19.4,-0.6
6277,2/20/2022,Second Class,Consumer,United States,Seattle,Washington,98105,West,Office Supplies,Labels,OFF-LA-10001074,7,3.6,86.4,6.400000000000006
6278,5/27/2023,Second Class,Consumer,United States,Seattle,Washington,98105,West,Office Supplies,Storage,OFF-ST-10000604,2,1.4000000000000001,68.6,8.599999999999994
6279,1/24/2023,Second Class,Consumer,United States,Seattle,Washington,98105,West,Technology,Phones,TEC-PH-10000148,2,0.8,19.2,-0.8
6280,2/26/2023,Second Class,Consumer,United States,Seattle,Washington,98105,West,Office Supplies,Binders,OFF-BI-10000042,3,0.5,9.5,-0.5
6281,4/27/2022,Standard Class,Consumer,United States,Cincinnati,Ohio,45231,East,Office Supplies,Labels,OFF-LA-10000443,2,0.3,9.7,-0.3
6282,10/16/2022,Standard Class,Consumer,United States,Marion,Ohio,43302,East,Furniture,Furnishings,FUR-FU-10002874,2,1.8,58.2,8.200000000000003
6283,3/7/2023,Standard Class,Consumer,United States,Marion,Ohio,43302,East,Office Supplies,Storage,OFF-ST-10003994,3,7.0,133.0,13.0
6284,9/7/2022,Standard Class,Corporate,United States,Los Angeles,California,90049,West,Office Supplies,Envelopes,OFF-EN-10001453,5,9.0,291.0,11.0
6285,9/5/2023,Standard Class,Corporate,United States,Los Angeles,California,90049,West,Furniture,Chairs,FUR-CH-10000988,5,16.8,543.2,53.200000000000045
6286,1/28/2023,Standard Class,Corporate,United States,Lakewood,Ohio,44107,East,Furniture,Tables,FUR-TA-10003238,2,19.8,640.2,50.200000000000045
6287,11/7/2023,Standard Class,Home Office,United States,Lebanon,Tennessee,37087,South,Technology,Phones,TEC-PH-10001061,3,12.0,228.0,28.0
6288,5/18/2022,Standard Class,Corporate,United States,San Francisco,California,94122,West,Furniture,Tables,FUR-TA-10003715,3,25.0,475.0,15.0
6289,5/11/2022,Standard Class,Corporate,United States,San Francisco,California,94122,West,Office Supplies,Binders,OFF-BI-10001597,6,6.0,194.0,34.0
6290,10/1/2023,Second Class,Home Office,United States,Chico,California,95928,West,Furniture,Chairs,FUR-CH-10004063,4,27.6,892.4,102.39999999999998
6291,4/4/2022,Second Class,Home Office,United States,Chico,California,95928,West,Furniture,Furnishings,FUR-FU-10001979,8,6.6000000000000005,323.4,43.39999999999998
6292,3/9/2023,First Class,Consumer,United States,Salem,Virginia,24153,South,Furniture,Chairs,FUR-CH-10001854,2,28.0,672.0,62.0
6293,8/26/2022,Standard Class,Consumer,United States,Los Angeles,California,90008,West,Technology,Phones,TEC-PH-10002923,3,4.5,85.5,15.5
6294,10/7/2022,Standard Class,Consumer,United States,Los Angeles,California,90008,West,Office Supplies,Art,OFF-AR-10004691,3,2.4,57.6,7.600000000000001
6295,2/15/2022,First Class,Corporate,United States,New York City,New York,10024,East,Office Supplies,Binders,OFF-BI-10002931,1,0.9,29.1,-0.9
6296,8/17/2022,Standard Class,Corporate,United States,Beverly,Massachusetts,1915,East,Office Supplies,Appliances,OFF-AP-10002651,6,34.800000000000004,1705.2,135.20000000000005
6297,11/26/2023,Standard Class,Corporate,United States,Beverly,Massachusetts,1915,East,Office Supplies,Storage,OFF-ST-10000689,5,14.0,686.0,16.0
6298,5/23/2022,Standard Class,Corporate,United States,Beverly,Massachusetts,1915,East,Office Supplies,Paper,OFF-PA-10003302,4,4.2,135.8,15.800000000000011
6299,1/2/2022,Standard Class,Corporate,United States,San Diego,California,92024,West,Office Supplies,Binders,OFF-BI-10001460,3,1.6,38.4,-1.6
6300,3/5/2022,First Class,Home Office,United States,San Francisco,California,94109,West,Furniture,Furnishings,FUR-FU-10003489,3,1.5,28.5,-1.5
6301,9/5/2023,Standard Class,Consumer,United States,Chicago,Illinois,60623,Central,Office Supplies,Binders,OFF-BI-10002794,3,0.8,19.2,-0.8
6302,6/4/2023,Standard Class,Consumer,United States,Chicago,Illinois,60623,Central,Office Supplies,Envelopes,OFF-EN-10000461,2,0.5,9.5,-0.5
6303,10/1/2023,Standard Class,Consumer,United States,Dallas,Texas,75220,Central,Technology,Phones,TEC-PH-10001305,5,4.0,196.0,6.0
